Date; time; Left actuator; Right actuator
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:11; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:12; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:13; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:14; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:15; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:16; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:17; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:18; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:19; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:20; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:21; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:22; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:23; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:24; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:25; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:26; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:27; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:28; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:29; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:30; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:31; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:32; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:33; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:34; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:35; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:36; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:37; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:38; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:39; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:40; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:41; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:42; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:43; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:44; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:45; 0; 0
11.25.2015; 16:54:46; 0; 0
11.25.2015; 16:54:46; 0; 0
